SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Scientific,Species,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
12816,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Conirostrum rufum,Conirostrum_rufum,Rufous-browed Conebill,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_22,A,Jennifer,0,0,50,50,0,0,0,0,Ref_33,1,Christian,0,11,Dunning08,1,,
12817,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Conirostrum sitticolor,Conirostrum_sitticolor,Blue-backed Conebill,50,0,0,0,0,0,0,0,50,0,Omnivore,Ref_22,A,Jennifer,0,0,50,50,0,0,0,0,Ref_33,1,Christian,0,11.9,Dunning08,1,,
12818,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Conirostrum albifrons,Conirostrum_albifrons,Capped Conebill,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_22,A,Jennifer,0,0,70,30,0,0,0,0,Ref_33,1,Christian,0,14.9,Dunning08,1,,
12819,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Oreomanes fraseri,Oreomanes_fraseri,Giant Conebill,80,0,0,0,0,0,0,20,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,30,50,20,0,0,Ref_21,1,Christian,0,25,Dunning08,1,,
12820,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Orchesticus abeillei,Orchesticus_abeillei,Brown Tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,B,Jennifer,0,0,0,0,20,80,0,0,Ref_21,1,Christian,0,31.5,Dunning08,1,,
12821,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Schistochlamys ruficapillus,Schistochlamys_ruficapillus,Cinnamon Tanager,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_21,A,Jennifer,0,0,0,70,30,0,0,0,Ref_21,1,Christian,0,31.2,Dunning08,1,,
12823,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Schistochlamys melanopis,Schistochlamys_melanopis,Black-faced Tanager,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_21,A,Jennifer,0,0,0,20,70,10,0,0,Ref_21,1,Christian,0,33,Dunning08,1,,
12824,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Neothraupis fasciata,Neothraupis_fasciata,White-banded Tanager,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,60,20,20,0,0,0,Ref_21,1,Christian,0,26.8,Dunning08,1,,
12825,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Cypsnagra hirundinacea,Cypsnagra_hirundinacea,White-rumped Tanager,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,30,50,10,0,10,0,Ref_21,1,Christian,0,31.4,Dunning08,1,,
12826,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Conothraupis speculigera,Conothraupis_speculigera,Black-and-white Tanager,70,0,0,0,0,0,0,0,30,0,Invertebrate,Ref_21,A,Jennifer,0,0,20,50,10,20,0,0,Ref_21,1,Christian,0,25,Dunning08,1,,
12827,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Conothraupis mesoleuca,Conothraupis_mesoleuca,Cone-billed Tanager,70,0,0,0,0,0,0,0,30,0,Invertebrate,Ref_21,D1,Jennifer,0,0,20,50,10,20,0,0,Ref_21,1,Christian,0,25,GenAvg,0,,
12828,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Lamprospiza melanoleuca,Lamprospiza_melanoleuca,Red-billed Pied Tanager,30,0,0,0,0,0,40,0,30,0,Omnivore,Ref_21,A,Jennifer,0,0,0,0,20,70,10,0,Ref_21,1,Christian,0,34,Dunning08,1,,
12829,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Cissopis leverianus,Cissopis_leverianus,Magpie Tanager,30,0,0,0,0,0,70,0,0,0,FruiNect,Ref_21,A,Jennifer,0,0,20,30,30,20,0,0,Ref_21,1,Christian,0,76,Dunning08,1,,
12830,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chlorornis riefferii,Chlorornis_riefferii,Grass-green Tanager,40,0,0,0,0,0,30,0,30,0,Omnivore,Ref_21,A,Jennifer,0,0,0,30,70,0,0,0,Ref_21,1,Christian,0,53,Dunning08,1,,
12831,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Compsothraupis loricata,Compsothraupis_loricata,Scarlet-throated Tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,20,30,50,0,0,Ref_21,1,Christian,0,72.49,Dunning08,1,,
12832,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Sericossypha albocristata,Sericossypha_albocristata,White-capped Tanager,70,0,0,0,0,0,20,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,20,30,50,0,0,Ref_21,1,Christian,0,114,Dunning08,1,,
12833,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Nesospingus speculiferus,Nesospingus_speculiferus,Puerto Rican Tanager,70,0,10,0,0,0,10,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,30,20,50,0,0,Ref_21,1,Other,0,35.2,Dunning08,1,,
12834,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chlorospingus ophthalmicus,Chlorospingus_ophthalmicus,Common Bush-tanager,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,10,30,30,30,0,0,Ref_21,1,Christian,0,19.98,Dunning08,1,,
12837,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chlorospingus tacarcunae,Chlorospingus_tacarcunae,Tacarcuna Bush-tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,40,30,30,0,0,Ref_21,1,Christian,0,18.9,Dunning08,1,,
12838,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chlorospingus inornatus,Chlorospingus_inornatus,Pirre Bush-tanager,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_21,A,Jennifer,0,0,0,30,60,10,0,0,Ref_21,1,Christian,0,28,Dunning08,1,,
12839,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chlorospingus semifuscus,Chlorospingus_semifuscus,Dusky Bush-tanager,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_21,B,Jennifer,0,0,0,20,50,30,0,0,Ref_21,1,Christian,0,19,Dunning08,1,,
12840,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chlorospingus pileatus,Chlorospingus_pileatus,Sooty-capped Bush-tanager,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_21,A,Jennifer,0,0,10,20,70,0,0,0,Ref_21,1,Christian,0,21,Dunning08,1,,
12842,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chlorospingus parvirostris,Chlorospingus_parvirostris,Yellow-whiskered Bush-tanager,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,10,20,70,0,0,Ref_21,1,Christian,0,24,Dunning08,1,,
12843,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chlorospingus flavigularis,Chlorospingus_flavigularis,Yellow-throated Bush-tanager,30,0,0,0,0,0,60,0,0,10,FruiNect,Ref_21,A,Jennifer,0,0,0,60,30,10,0,0,Ref_21,1,Christian,0,25.6,Dunning08,1,,
12844,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chlorospingus flavovirens,Chlorospingus_flavovirens,Yellow-green Bush-tanager,30,0,0,0,0,0,50,0,0,20,Omnivore,Ref_21,A,Jennifer,0,0,0,10,50,40,0,0,Ref_21,1,Christian,0,25,Dunning08,1,,
12845,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chlorospingus canigularis,Chlorospingus_canigularis,Ashy-throated Bush-tanager,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_21,A,Jennifer,0,0,0,10,30,60,0,0,Ref_21,1,Christian,0,18,Dunning08,1,,
12846,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Cnemoscopus rubrirostris,Cnemoscopus_rubrirostris,Grey-hooded Bush Tanager,80,0,0,0,0,0,0,0,20,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,0,80,20,0,0,Ref_21,1,Christian,0,18,Dunning08,1,,
12847,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus atropileus,Hemispingus_atropileus,Black-capped Hemispingus,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,90,10,0,0,0,Ref_21,1,Christian,0,22,PrimScale,1,,
12848,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus calophrys,Hemispingus_calophrys,Orange-browed Hemispingus,90,0,0,0,0,0,0,0,0,10,Invertebrate,Ref_21,A,Jennifer,0,0,0,70,30,0,0,0,Ref_21,1,Christian,0,19.33,Dunning08,1,,
12849,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus parodii,Hemispingus_parodii,Parodi's Hemispingus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,C,Jennifer,0,0,0,90,10,0,0,0,Ref_21,1,Christian,0,21.8,Dunning08,1,,
12850,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus superciliaris,Hemispingus_superciliaris,Superciliaried Hemispingus,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,10,80,10,0,0,Ref_21,1,Christian,0,14,Dunning08,1,,
12851,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus reyi,Hemispingus_reyi,Grey-capped Hemispingus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,D1,Jennifer,0,0,0,90,10,0,0,0,Ref_21,1,Christian,0,17.06,GenAvg,0,,
12852,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus frontalis,Hemispingus_frontalis,Oleaginous Hemispingus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,D1,Jennifer,0,0,0,90,10,0,0,0,Ref_21,1,Christian,0,17,Dunning08,1,,
12853,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus melanotis,Hemispingus_melanotis,Black-eared Hemispingus,80,0,0,0,0,0,0,0,20,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,60,30,10,0,0,Ref_21,1,Christian,0,16,Dunning08,1,,
12854,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus goeringi,Hemispingus_goeringi,Slaty-backed Hemispingus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,D1,Jennifer,0,0,20,80,0,0,0,0,Ref_21,1,Christian,0,17.06,GenAvg,0,,
12855,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus rufosuperciliaris,Hemispingus_rufosuperciliaris,Rufous-browed Hemispingus,70,0,0,0,0,0,0,0,30,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,100,0,0,0,0,Ref_21,1,Christian,0,29,Dunning08,1,,
12856,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus verticalis,Hemispingus_verticalis,Black-headed Hemispingus,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,10,60,30,0,0,Ref_21,1,Christian,0,14,Dunning08,1,,
12857,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus xanthophthalmus,Hemispingus_xanthophthalmus,Drab Hemispingus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,0,50,50,0,0,Ref_21,1,Christian,0,12,Dunning08,1,,
12858,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemispingus trifasciatus,Hemispingus_trifasciatus,Three-striped Hemispingus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,0,30,70,0,0,Ref_21,1,Christian,0,14,Dunning08,1,,
12859,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Pyrrhocoma ruficeps,Pyrrhocoma_ruficeps,Chestnut-headed Tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,C,Jennifer,0,0,0,80,20,0,0,0,Ref_21,1,Christian,0,15.6,Dunning08,1,,
12860,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Thlypopsis fulviceps,Thlypopsis_fulviceps,Fulvous-headed Tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,B,Jennifer,0,0,0,30,40,30,0,0,Ref_21,1,Christian,0,12,Dunning08,1,,
12861,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Thlypopsis ornata,Thlypopsis_ornata,Rufous-chested Tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,20,60,20,0,0,Ref_21,1,Christian,0,12,Dunning08,1,,
12862,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Thlypopsis pectoralis,Thlypopsis_pectoralis,Brown-flanked Tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,90,10,0,0,0,Ref_21,1,Christian,0,15,Dunning08,1,,
12863,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Thlypopsis sordida,Thlypopsis_sordida,Orange-headed Tanager,50,0,0,0,0,0,30,0,20,0,Omnivore,Ref_21,A,Jennifer,0,0,0,0,70,30,0,0,Ref_21,1,Christian,0,17,Dunning08,1,,
12864,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Thlypopsis inornata,Thlypopsis_inornata,Buff-bellied Tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,B,Jennifer,0,0,0,70,20,10,0,0,Ref_21,1,Christian,0,15,Dunning08,1,,
12865,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Thlypopsis ruficeps,Thlypopsis_ruficeps,Rust-and-yellow Tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,60,30,10,0,0,Ref_21,1,Christian,0,11,Dunning08,1,,
12866,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemithraupis guira,Hemithraupis_guira,Guira Tanager,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,0,10,90,0,0,Ref_21,1,Christian,0,12,Dunning08,1,,
12867,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemithraupis ruficapilla,Hemithraupis_ruficapilla,Rufous-headed Tanager,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,0,10,90,0,0,Ref_21,1,Christian,0,11,Dunning08,1,,
12868,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Hemithraupis flavicollis,Hemithraupis_flavicollis,Yellow-backed Tanager,60,0,0,0,0,0,40,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,0,20,80,0,0,Ref_21,1,Christian,0,12.8,Dunning08,1,,
12869,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chrysothlypis chrysomelas,Chrysothlypis_chrysomelas,Black-and-yellow Tanager,20,0,0,0,0,0,40,0,40,0,Omnivore,Ref_21,A,Jennifer,0,0,0,0,20,60,20,0,Ref_21,1,Christian,0,13,Dunning08,1,,
12870,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Chrysothlypis salmoni,Chrysothlypis_salmoni,Scarlet-and-white Tanager,60,0,0,0,0,0,40,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,10,30,60,0,0,Ref_21,1,Christian,0,12.5,Dunning08,1,,
12871,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Nemosia pileata,Nemosia_pileata,Hooded Tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,B,Jennifer,0,0,0,30,70,0,0,0,Ref_21,1,Christian,0,16,Dunning08,1,,
12872,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Nemosia rourei,Nemosia_rourei,Cherry-throated Tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,D1,Jennifer,0,0,0,30,70,0,0,0,Ref_21,1,Christian,0,16,GenAvg,0,,
12873,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Phaenicophilus palmarum,Phaenicophilus_palmarum,Black-crowned Palm-tanager,70,0,0,0,0,0,30,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,30,40,30,0,0,Ref_21,1,Christian,0,30.5,Dunning08,1,,
12874,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Phaenicophilus poliocephalus,Phaenicophilus_poliocephalus,Grey-crowned Palm-tanager,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,30,30,30,10,0,Ref_21,1,Christian,0,31,Dunning08,1,,
12875,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Calyptophilus frugivorus,Calyptophilus_frugivorus,Chat Tanager,70,0,0,0,0,0,0,0,30,0,Invertebrate,Ref_21,B,Jennifer,0,0,50,30,20,0,0,0,Ref_21,1,Christian,0,32.1,Dunning08,1,,
12876,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Rhodinocichla rosea,Rhodinocichla_rosea,Rosy Thrush-tanager,30,0,0,0,0,0,40,0,30,0,Omnivore,Ref_21,A,Jennifer,0,0,50,50,0,0,0,0,Ref_21,1,Christian,0,48,Dunning08,1,,
12877,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Mitrospingus cassinii,Mitrospingus_cassinii,Dusky-faced Tanager,20,0,0,0,0,0,40,0,40,0,Omnivore,Ref_21,A,Jennifer,0,0,0,70,20,10,0,0,Ref_21,1,Christian,0,40.4,Dunning08,1,,
12878,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Mitrospingus oleagineus,Mitrospingus_oleagineus,Olive-backed Tanager,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_21,A,Jennifer,0,0,0,60,40,0,0,0,Ref_21,1,Christian,0,41.3,Dunning08,1,,
12879,Passeriformes,Passeriformes,Cardinalidae,"Grosbeaks, saltators and allies",194,BL3,Chlorothraupis carmioli,Chlorothraupis_carmioli,Olive Tanager,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,40,30,30,0,0,Ref_21,1,Christian,0,39,PrimScale,1,,
12880,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,IOC27,Chlorothraupis frenata,Chlorothraupis_frenata,Olive Tanager,60,0,0,0,0,0,30,0,10,0,Invertebrate,Other,D1,,0,0,0,40,30,30,0,0,Ref_21,1,Christian,0,37.78,Dunning08,1,,
12881,Passeriformes,Passeriformes,Cardinalidae,"Grosbeaks, saltators and allies",194,BL3,Chlorothraupis olivacea,Chlorothraupis_olivacea,Lemon-spectacled Tanager,70,0,0,0,0,0,0,0,30,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,100,0,0,0,0,Ref_21,1,Christian,0,39,Dunning08,1,,
12882,Passeriformes,Passeriformes,Cardinalidae,"Grosbeaks, saltators and allies",194,BL3,Chlorothraupis stolzmanni,Chlorothraupis_stolzmanni,Ochre-breasted Tanager,30,0,0,0,0,0,70,0,0,0,FruiNect,Ref_21,A,Jennifer,0,0,0,30,60,10,0,0,Ref_21,1,Other,0,38.8,Dunning08,1,,
12883,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Orthogonys chloricterus,Orthogonys_chloricterus,Olive-green Tanager,60,0,0,0,0,0,40,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,0,100,0,0,0,Ref_21,1,Christian,0,40,PrimScale,1,MarceloR,
12884,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Eucometis penicillata,Eucometis_penicillata,Grey-headed Tanager,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,90,10,0,0,0,Ref_21,1,Christian,0,27,Dunning08,1,,
12885,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Lanio fulvus,Lanio_fulvus,Fulvous Shrike-tanager,80,0,0,0,0,0,0,0,20,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,10,80,10,0,0,Ref_21,1,Christian,0,24,Dunning08,1,,
12886,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Lanio versicolor,Lanio_versicolor,White-winged Shrike-tanager,70,0,0,0,0,0,30,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,0,20,60,20,0,Ref_21,1,Other,0,17,Dunning08,1,,
12887,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Lanio aurantius,Lanio_aurantius,Black-throated Shrike-tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,B,Jennifer,0,0,0,20,60,20,0,0,Ref_21,1,Christian,0,35,Dunning08,1,,
12888,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Lanio leucothorax,Lanio_leucothorax,White-throated Shrike-tanager,70,0,0,0,0,0,30,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,30,60,10,0,0,Ref_21,1,Christian,0,40,Dunning08,1,,
12889,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Creurgops verticalis,Creurgops_verticalis,Rufous-crested Tanager,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,0,30,50,20,0,Ref_21,1,Christian,0,24,Dunning08,1,,
12890,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Creurgops dentatus,Creurgops_dentatus,Slaty Tanager,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,0,30,70,0,0,Ref_21,1,Christian,0,19,Dunning08,1,,
12891,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Heterospingus rubrifrons,Heterospingus_rubrifrons,Sulphur-rumped Tanager,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_21,B,Jennifer,0,0,0,20,40,40,0,0,Ref_21,1,Christian,0,38,Dunning08,1,,
12892,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Heterospingus xanthopygius,Heterospingus_xanthopygius,Scarlet-browed Tanager,70,0,0,0,0,0,20,0,10,0,Invertebrate,Ref_21,B,Jennifer,0,0,0,10,20,70,0,0,Ref_21,1,Christian,0,38.8,Dunning08,1,,
12893,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Tachyphonus cristatus,Tachyphonus_cristatus,Flame-crested Tanager,30,0,0,0,0,0,50,0,10,10,Omnivore,Ref_21,A,Jennifer,0,0,0,10,20,70,0,0,Ref_21,1,Christian,0,18.8,Dunning08,1,,
12894,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Tachyphonus rufiventer,Tachyphonus_rufiventer,Yellow-crested Tanager,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_21,B,Jennifer,0,0,0,0,70,20,10,0,Ref_21,1,Christian,0,19,Dunning08,1,,
12895,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Tachyphonus surinamus,Tachyphonus_surinamus,Fulvous-crested Tanager,50,0,0,0,0,0,40,0,10,0,Omnivore,Ref_21,A,Jennifer,0,0,0,40,40,20,0,0,Ref_21,1,Christian,0,19,Dunning08,1,,
12896,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Tachyphonus luctuosus,Tachyphonus_luctuosus,White-shouldered Tanager,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,20,50,30,0,0,Ref_21,1,Christian,0,13,Dunning08,1,,
12897,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Tachyphonus delatrii,Tachyphonus_delatrii,Tawny-crested Tanager,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_21,A,Jennifer,0,0,0,0,80,20,0,0,Ref_21,1,Christian,0,18,Dunning08,1,,
12898,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Tachyphonus coronatus,Tachyphonus_coronatus,Ruby-crowned Tanager,60,0,0,0,0,0,20,0,20,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,20,40,40,0,0,Ref_21,1,Christian,0,29.3,Dunning08,1,,
12899,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Tachyphonus rufus,Tachyphonus_rufus,White-lined Tanager,60,0,0,0,0,0,30,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,20,50,10,10,10,0,Ref_21,1,Christian,0,34.4,Dunning08,1,,
12900,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Tachyphonus phoenicius,Tachyphonus_phoenicius,Red-shouldered Tanager,80,0,0,0,0,0,0,0,20,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,70,30,0,0,0,Ref_21,1,Christian,0,21,PrimScale,1,,
12901,Passeriformes,Passeriformes,Thraupidae,Tanagers,193,BL3,Trichothraupis melanops,Trichothraupis_melanops,Black-goggled Tanager,70,0,0,0,0,0,20,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,30,30,20,10,10,0,Ref_21,1,Christian,0,22.58,Dunning08,1,,
12902,Passeriformes,Passeriformes,Cardinalidae,"Grosbeaks, saltators and allies",194,BL3,Habia rubica,Habia_rubica,Red-crowned Ant-tanager,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,40,60,0,0,0,Ref_21,1,Christian,0,32.46,Dunning08,1,,
12903,Passeriformes,Passeriformes,Cardinalidae,"Grosbeaks, saltators and allies",194,BL3,Habia fuscicauda,Habia_fuscicauda,Red-throated Ant-tanager,70,0,0,0,0,0,20,0,10,0,Invertebrate,Ref_21,A,Jennifer,0,0,10,60,30,0,0,0,Ref_21,1,Christian,0,36.84,Dunning08,1,,
12904,Passeriformes,Passeriformes,Cardinalidae,"Grosbeaks, saltators and allies",194,BL3,Habia gutturalis,Habia_gutturalis,Sooty Ant-tanager,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,60,40,0,0,0,Ref_21,1,Christian,0,33.4,PrimScale,1,,
12905,Passeriformes,Passeriformes,Cardinalidae,"Grosbeaks, saltators and allies",194,BL3,Habia atrimaxillaris,Habia_atrimaxillaris,Black-cheeked Ant-tanager,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_21,A,Jennifer,0,0,0,70,30,0,0,0,Ref_21,1,Christian,0,48.9,Dunning08,1,,
