"Species","PC1","PC2","PC3","Range_size","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","ForStrat.understory","ForStrat.midhigh","ForStrat.canopy","ForStrat.aerial"
"Aratinga_holochlora",2.03413735736931,-1.29797595077386,-0.00256765005928838,13.4726945633018,0,0,0,0,0,0,50,0,50,0,0,0,0,50,50,0,0
"Aratinga_jandaya",1.55640896903808,-1.12552354843701,-0.096621530427628,14.4665950104505,0,0,0,0,0,0,80,0,20,0,0,0,0,33,33,33,0
"Aratinga_leucophthalma",2.10769272031959,-1.26958478416783,0.0511696929376486,16.1618526887427,10,0,0,0,0,0,30,0,30,30,0,0,20,20,40,20,0
"Aratinga_nana",1.21776420858191,-1.12031689951655,0.034586932954465,13.906979613625,0,0,0,0,0,0,60,0,0,40,0,0,0,33,33,33,0
"Arborophila_rufogularis",0.828415211229949,0.861959264930463,0.857630870083442,14.5713059126965,20,0,0,0,0,0,30,0,30,20,0,0,100,0,0,0,0
"Arborophila_torqueola",0.878209157470621,0.931260720787698,0.786748421141746,14.0930817382908,20,0,0,0,0,0,20,0,30,30,0,0,100,0,0,0,0
"Arremon_flavirostris",-0.422421961832916,-0.27026948973704,-0.00859409280562029,14.872059944732,30,0,0,0,0,0,40,0,30,0,0,0,80,20,0,0,0
"Arremon_semitorquatus",-0.381289507945248,-0.236547714274544,0.00813898027299917,13.0932055918626,30,0,0,0,0,0,40,0,30,0,0,0,80,20,0,0,0
"Arremon_taciturnus",-0.457593825421784,-0.268747289775429,-0.0279133045031704,15.9428721166204,30,0,0,0,0,0,40,0,30,0,0,0,50,50,0,0,0
"Arremonops_rufivirgatus",-0.628140934815725,-0.227331455468438,0.000921368860036298,14.1658410394068,40,0,0,0,0,0,20,0,0,40,0,0,80,20,0,0,0
"Artamus_fuscus",0.101677705153213,-0.35322959757188,-0.0123678317498265,15.6137909430777,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70
"Artamus_leucorynchus",0.331426683745685,-0.514165793915804,-0.0834039830907612,16.3323847044269,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"Arundinicola_leucocephala",-0.984763937818212,-0.544707244314804,-3.74633049626816e-05,16.1992839556113,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Asio_capensis",2.30487547144245,0.385114523953267,-0.147203591685386,16.1254409028835,30,40,30,0,0,0,0,0,0,0,0,0,80,0,0,0,20
"Asio_flammeus",2.18577602043846,0.447999437957715,-0.111628748320662,17.5818399255554,0,100,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0
"Asio_otus",2.0298817782389,0.400370174198648,-0.043350483054633,17.445629724097,0,100,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0
"Asio_stygius",2.75697872937862,0.306864606690253,0.0135974904914788,15.7787810183351,10,80,10,0,0,0,0,0,0,0,0,10,60,10,20,0,0
"Asthenes_anthoides",-1.02463500542073,0.41237213049169,0.0303682542956384,13.4726945633018,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Asthenes_baeri",-1.27050868229736,0.363870111590678,0.0493682501127327,14.6057920728478,100,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0
"Asthenes_hudsoni",-0.806004346932334,0.17316602729034,-0.181847140016618,13.9729375231664,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Asthenes_modesta",-1.08806340726309,0.349167320871132,-0.141959722568213,14.8545922578177,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0
"Asthenes_pyrrholeuca",-1.39197461716722,0.407386106944722,-0.134315383783225,15.028064142992,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Athene_brama",0.972268904487297,-0.0784339486531581,0.116299329748219,15.6968425874852,70,20,10,0,0,0,0,0,0,0,0,0,60,10,30,0,0
"Athene_cunicularia",1.48819345919033,-0.0320909073352715,-0.0449671361102983,16.7574224777432,20,70,10,0,0,0,0,0,0,0,0,0,80,10,10,0,0
"Athene_noctua",1.20234596947374,0.0706032395049075,0.245885498815175,17.3508146372937,70,20,10,0,0,0,0,0,0,0,0,0,80,10,10,0,0
"Atlapetes_pileatus",-0.613689153553593,-0.0863517129133468,-0.0128150089842997,13.5727778876769,40,0,0,0,0,0,30,0,30,0,0,0,70,30,0,0,0
"Atticora_fasciata",-1.51425672656772,0.516766229360107,-0.0977928541830703,15.8063689710336,100,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,30
"Attila_bolivianus",0.243711253155026,-0.414324401152223,-0.106393507713254,15.0572632891249,80,0,0,0,0,0,20,0,0,0,0,0,0,50,50,0,0
"Attila_cinnamomeus",0.0225498226373553,-0.296790740756951,0.00303785572449101,15.6199574569754,40,0,30,0,0,0,30,0,0,0,0,0,0,20,60,20,0
"Attila_rufus",0.236383642218982,-0.39583168724216,-0.0398350758156507,13.4549950113615,60,0,20,0,0,0,20,0,0,0,0,0,25,25,25,25,0
"Attila_spadiceus",0.0049654245801512,-0.335232131311962,0.0412933727183445,16.1877364842574,50,0,30,0,0,0,10,0,10,0,0,0,10,10,40,40,0
"Aulacorhynchus_prasinus",2.41949289659021,-1.71919675010954,0.0711707719206912,14.776749799693,30,0,0,0,10,0,50,0,0,10,0,0,0,0,60,40,0
"Auriparus_flaviceps",-1.80009903261101,-0.0631767121143715,-0.156220597861438,14.7956182768494,70,0,0,0,0,0,10,10,10,0,0,0,70,30,0,0,0
"Automolus_infuscatus",-0.134402763901477,-0.123946352915651,-0.0973637523496018,15.7249080361661,90,0,10,0,0,0,0,0,0,0,0,0,0,80,20,0,0
"Automolus_leucophthalmus",-0.0762568418814608,-0.126288064151357,-0.100041761017184,14.6766663813906,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
"Automolus_rufipileatus",-0.0807546060125978,-0.149936188490141,-0.0780486231411884,15.5254666298628,90,0,10,0,0,0,0,0,0,0,0,0,0,80,20,0,0
"Avocettula_recurvirostris",-2.60421910405828,-0.674548726449286,0.384007151661009,15.0017962240879,10,0,0,0,0,0,0,90,0,0,0,0,0,80,10,0,10
"Baeolophus_wollweberi",-1.37023101131129,0.0162227352909024,-0.183018678384323,13.786351742835,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0
"Baryphthengus_ruficapillus",1.82971092841853,-0.458094751697033,-0.187277993045673,14.4985465938584,60,10,10,0,0,0,20,0,0,0,0,0,50,20,30,0,0
"Basileuterus_culicivorus",-1.36925932567751,-0.0306834573808784,-0.154788559812406,17.4222485660972,80,0,0,0,0,0,20,0,0,0,0,0,0,70,30,0,0
"Basileuterus_flaveolus",-1.16203989025597,0.004254836687968,-0.140767268330883,15.4409092577942,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0
"Basileuterus_hypoleucus",-1.36482672128879,0.0172811268655156,-0.109308430024619,14.4730675215917,100,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0
"Basileuterus_leucoblepharus",-1.18659859935791,0.201248318507988,-0.0906493935669637,14.5172387175172,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Basileuterus_leucophrys",-1.1075051776993,0.26053337696785,-0.0210723534424603,13.951431336518,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Basileuterus_rufifrons",-1.42655167346051,-0.0376712455808093,-0.113734471306614,14.5416301586961,80,0,0,0,0,0,20,0,0,0,0,0,0,100,0,0,0
"Batara_cinerea",1.58786043351026,-0.251594982280271,-0.156937418280942,13.9182791586251,70,10,20,0,0,0,0,0,0,0,0,0,30,30,40,0,0
"Batis_molitor",-1.4141703093294,-0.0265928280653454,-0.0321900242708769,15.6968425874852,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"Batrachostomus_septimus",1.55576750425277,-1.07058758222904,-0.148318057978876,13.4549950113615,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0
"Berlepschia_rikeri",-0.00914977081985099,-0.241805090666611,-0.039124502647537,15.6055093236229,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"Biatas_nigropectus",-0.15700963552632,-0.147897602154638,0.153557731919722,12.4253781755004,90,0,0,0,0,0,0,0,10,0,0,0,30,30,40,0,0
"Bolbopsittacus_lunulatus",0.643167461162291,-1.52530833685189,0.558302632394443,13.2582850288695,0,0,0,0,0,0,100,0,0,0,0,0,0,0,80,20,0
"Bolborhynchus_lineola",0.0706653570559043,-0.676251692660273,0.471765418338898,14.1570304159587,0,0,0,0,0,0,40,0,30,30,0,0,0,50,50,0,0
"Bombycilla_cedrorum",-0.666478955731735,0.30700295311744,0.102106637026654,16.4516183812685,20,0,0,0,0,0,70,0,0,10,0,0,0,40,40,0,20
"Bombycilla_garrulus",-0.100282962824138,0.336208748374815,0.129481219348929,17.1014687218403,30,0,0,0,0,0,50,0,0,20,0,0,0,40,40,0,20
"Bombycilla_japonica",-0.465801986872739,0.292386472576776,0.212784297332872,14.5172387175172,40,0,0,0,0,0,60,0,0,0,0,0,0,50,50,0,0
"Bonasa_bonasia",1.71459591991613,0.462795846264574,0.526431425899,16.7859218143898,0,0,0,0,0,0,20,0,10,70,0,0,100,0,0,0,0
"Brachygalba_lugubris",-0.65294998594995,-1.11102640895182,0.1086635441704,15.6075861672214,100,0,0,0,0,0,0,0,0,0,0,0,0,20,20,60,0
"Brachypteryx_montana",-1.01787947079999,0.244242757901842,-0.106718907006463,15.6179061745428,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0
"Bradornis_mariquensis",-0.613610803430599,0.293338911603069,-0.138620313428542,14.60012633789,80,0,0,0,0,0,20,0,0,0,0,0,100,0,0,0,0
"Bradypterus_baboecala",-1.47810163535063,0.376295572464567,-0.0744927141318353,15.3431451092436,100,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0
"Bradypterus_mandelli",-1.67539709878034,0.230834865947028,0.0381008951710373,14.8368140181422,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Bradypterus_thoracicus",-1.68904006268387,0.313205470492512,-0.0263024291254138,13.1673134169325,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Brotogeris_chiriri",0.529382914050408,-0.813030824471434,0.247695390384449,15.3854794640733,0,0,0,0,0,0,50,10,20,20,0,0,30,30,20,20,0
"Brotogeris_chrysoptera",0.399872551741148,-1.06790251737284,0.352802757857468,15.140069169852,0,0,0,0,0,0,70,0,30,0,0,0,30,20,30,20,0
"Brotogeris_sanctithomae",0.475236352641278,-0.917312989416381,0.298014418594675,14.6975004595786,0,0,0,0,0,0,70,0,30,0,0,0,0,40,40,20,0
"Brotogeris_tirica",0.677302707836672,-0.793002220919966,0.14041396225503,13.5567775668906,10,0,0,0,0,0,30,0,30,30,0,0,0,20,20,60,0
"Brotogeris_versicolurus",0.654127114560151,-0.849988970654689,0.301254561350502,14.4469222552123,0,0,0,0,0,0,50,0,50,0,0,0,0,50,50,0,0
"Bubo_africanus",3.14765015731883,0.23428039098109,-0.0889260666507774,16.1842460796438,60,20,20,0,0,0,0,0,0,0,0,0,80,0,0,0,20
"Bubo_ascalaphus",3.77521080954534,0.500362360427293,0.333127938947326,15.5433242440615,10,80,10,0,0,0,0,0,0,0,0,0,90,10,0,0,0
"Bubo_bengalensis",3.57790595141107,0.287322869345241,-0.0168929862651952,15.3458441656277,10,70,10,10,0,0,0,0,0,0,0,10,80,10,0,0,0
"Bubo_bubo",4.35134644048141,0.28242855998126,0.190063697800149,17.4548312347178,10,80,10,0,0,0,0,0,0,0,0,0,80,10,10,0,0
"Bubo_capensis",3.52731730146299,0.336010551798977,0.0178487743306097,14.8934740318703,0,90,10,0,0,0,0,0,0,0,0,0,80,10,0,0,10
"Bubo_coromandus",3.70857065538058,0.279973865156507,0.10103114735216,14.897702366544,0,70,20,10,0,0,0,0,0,0,0,20,60,10,10,0,0
"Bubo_lacteus",4.264326121985,0.120412659013379,0.115078124623103,16.4631484416628,10,60,20,10,0,0,0,0,0,0,0,20,60,10,10,0,0
"Bubo_magellanicus",3.43686985887889,0.350175693100447,0.123332214891727,15.0427702860395,10,80,10,0,0,0,0,0,0,0,0,0,90,10,0,0,0
"Bubo_nipalensis",4.16085063120604,-0.161972327320109,-0.0635716777339297,15.1433749571089,0,60,20,20,0,0,0,0,0,0,0,10,60,10,20,0,0
"Bubo_philippensis",3.7849382291489,-0.0250489523838254,0.175194658363654,13.3214638236039,0,100,0,0,0,0,0,0,0,0,0,20,60,10,10,0,0
"Bubo_scandiaca",3.94715714747073,0.332556542526073,0.237151418470871,17.1362548366469,10,90,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0
"Bubo_virginianus",3.95776321166428,0.0708697050331714,0.10906512566115,17.217853477699,10,90,0,0,0,0,0,0,0,0,0,10,80,10,0,0,0
"Bucanetes_githagineus",-0.611892134115674,-0.450487384876177,-0.0331601264725936,16.2723252545027,10,0,0,0,0,0,10,0,30,50,0,0,100,0,0,0,0
"Bucco_capensis",0.559824195374664,-1.19211767452147,0.270862910685907,15.6321775663114,30,0,0,0,70,0,0,0,0,0,0,0,50,50,0,0,0
"Bucco_tamatia",0.243103823308774,-1.13004138958459,0.115192216408205,15.460327339866,90,0,10,0,0,0,0,0,0,0,0,0,20,60,20,0,0
"Busarellus_nigricollis",3.4608216814193,0.267372779437705,-0.251245294962083,16.5313179243278,10,0,0,90,0,0,0,0,0,0,0,0,100,0,0,0,0
"Butastur_indicus",2.68674303425901,0.353512897570806,-0.239094317184033,16.0033221656794,0,50,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Butastur_teesa",2.5651720254049,0.31175222755403,-0.349484908662638,15.4211066344346,30,30,40,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Buteo_albicaudatus",3.54485757110612,0.462506483707942,-0.271095853785899,16.3048740567961,10,40,40,0,0,10,0,0,0,0,0,0,100,0,0,0,0
"Buteo_albigula",2.79085091299531,0.327809260837673,-0.0914422065261478,14.5233925800503,0,100,0,0,0,0,0,0,0,0,0,0,40,30,30,0,0
"Buteo_albonotatus",3.34008750982108,0.409289241252246,-0.242133819966107,16.1042033797701,0,70,30,0,0,0,0,0,0,0,0,0,50,20,30,0,0
"Buteo_brachyurus",2.70058579400115,0.419181011408086,-0.112358753199023,16.6337912383013,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20
"Buteo_buteo",3.27698687903093,0.408349765658553,-0.174601386892982,17.0793345485102,0,90,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Buteo_hemilasius",3.90678026545484,0.481221152515288,-0.170516492651499,16.0825050195333,10,80,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Buteo_jamaicensis",3.72078644550107,0.343473400697878,-0.155853083241406,16.2561871972153,10,60,30,0,0,0,0,0,0,0,0,0,0,0,33,33,33
"Buteo_lagopus",3.4275432404634,0.639691895385609,-0.189584928555212,16.9813541440867,10,80,0,10,0,0,0,0,0,0,0,0,100,0,0,0,0
"Buteo_leucorrhous",2.35479263448276,0.281301939898394,-0.272723572863079,14.6713893265262,30,20,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Buteo_lineatus",3.05101909730448,0.291176080589649,-0.154245044831659,15.3512205215034,20,40,40,0,0,0,0,0,0,0,0,0,33,33,33,0,0
"Buteo_magnirostris",2.27763777299278,0.114185014277932,-0.206287493469591,16.6710082274063,40,30,30,0,0,0,0,0,0,0,0,0,33,33,33,0,0
"Buteo_nitidus",2.80173381563172,0.260663438148104,-0.0809709092573343,16.4840916140403,20,20,60,0,0,0,0,0,0,0,0,0,0,33,33,33,0
"Buteo_polyosoma",3.36713358196337,0.342921155541295,-0.189603756233083,15.3377250429538,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Buteo_regalis",3.99225267317235,0.260977503952541,-0.0890961772959922,15.1629834233508,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Buteo_rufinus",3.80710128513904,0.43975298277906,-0.214586348828502,16.490976322342,0,80,20,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Buteo_rufofuscus",3.77251655005507,0.512393895820422,0.0343574729463438,14.5295088040635,10,40,40,0,0,10,0,0,0,0,0,0,40,30,20,10,0
"Buteogallus_aequinoctialis",3.06411856067312,0.296976049319291,-0.0876088756398183,14.044763198526,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Buteogallus_anthracinus",3.48478269720262,0.313122683479436,-0.0658922985940498,15.0168908457358,30,0,30,40,0,0,0,0,0,0,0,0,40,30,10,10,10
"Buteogallus_meridionalis",3.53474449383467,0.499405423452288,-0.364288304726083,16.324312007356,20,30,30,20,0,0,0,0,0,0,0,0,100,0,0,0,0
"Buteogallus_urubitinga",4.0053694892992,0.308035947145062,-0.326284151920424,16.5740491302623,20,20,30,10,0,10,10,0,0,0,0,0,40,10,10,40,0
"Cacicus_cela",1.26836386253954,-0.551662772701411,-0.161701376482234,16.0953257066423,40,0,0,0,0,0,60,0,0,0,0,0,0,0,20,80,0
"Cacicus_chrysopterus",0.110030186774936,-0.155673275108045,-0.194202910145475,14.6499981457321,50,0,0,0,0,0,50,0,0,0,0,0,0,0,80,20,0
"Cacicus_haemorrhous",1.25885234413591,-0.402684139882892,-0.239275103762095,16.055034361074,60,0,0,0,0,0,20,20,0,0,0,0,0,20,60,20,0
"Cacicus_solitarius",1.09282202352396,-0.46037821393418,-0.12461423954717,16.1179967005135,100,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0
"Cacomantis_merulinus",-0.245150804275493,-0.0805277535293915,-0.264628093779047,15.8046668431957,80,0,0,0,0,0,20,0,0,0,0,0,0,0,40,60,0
"Cacomantis_sonneratii",-0.101571243334103,-0.193161434376455,-0.0685379340046794,15.8625821084084,100,0,0,0,0,0,0,0,0,0,0,0,20,30,40,10,0
"Cacomantis_variolosus",-0.0444807265476574,0.0781313168340481,-0.184180464378519,15.9949069697019,100,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0
"Calamospiza_melanocorys",-0.0376249035092037,-0.308946375455787,0.028273341090985,14.7077569555217,30,0,0,0,0,0,10,0,60,0,0,0,50,10,10,20,10
"Calandrella_acutirostris",-0.758632645128582,0.15522059621616,-0.15933247225633,14.2816727778821,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0
"Calandrella_brachydactyla",-0.691409359652008,0.136341668709615,-0.16613191259925,16.4426577484808,60,0,0,0,0,0,0,0,20,20,0,0,100,0,0,0,0
"Calandrella_cinerea",-0.689841922375861,0.140830914866671,-0.0638176946342041,15.7735224618219,40,0,0,0,0,0,0,0,60,0,0,0,100,0,0,0,0
"Calandrella_raytal",-0.967977578961826,0.0860573272838882,-0.03689959775594,14.7477622740674,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0
"Calandrella_rufescens",-0.822128333553989,0.185442305702641,0.0378039941090284,16.3323847044269,40,0,0,0,0,0,10,0,40,10,0,0,100,0,0,0,0
"Calcarius_lapponicus",-0.318734388873705,-0.0771556342589917,-0.120808222355592,16.6135126625509,50,0,0,0,0,0,0,0,50,0,0,0,70,10,20,0,0
"Calcarius_mccownii",-0.495973834389702,-0.115309335766023,-0.0339245567242712,13.9729375231664,20,0,0,0,0,0,0,0,80,0,0,0,80,20,0,0,0
"Calcarius_ornatus",-0.861693643708534,0.103871345186295,-0.0474080696442125,14.4402777160393,40,0,0,0,0,0,0,0,60,0,0,0,90,10,0,0,0
"Callacanthis_burtoni",0.178533967140688,-0.498092875180183,0.0536826021459928,13.2363061609467,0,0,0,0,0,0,10,0,40,50,0,0,80,20,0,0,0
"Callipepla_californica",0.500894849402372,0.631543051780315,0.543083804711705,15.0644317765401,0,0,0,0,0,0,0,0,50,50,0,0,100,0,0,0,0
"Callipepla_gambelii",0.714843856291805,0.460595042820718,0.448321273275251,14.1301229824213,10,0,0,0,0,0,0,0,40,50,0,0,100,0,0,0,0
"Callipepla_squamata",0.686838633059633,0.583712491472357,0.511291672428743,14.5172387175172,30,0,0,0,0,0,0,0,40,30,0,0,100,0,0,0,0
"Calliphlox_amethystina",-3.26469149259077,-0.594622998120502,0.587021987632908,16.0682097808384,10,0,0,0,0,0,0,90,0,0,0,0,0,50,40,0,10
"Calypte_anna",-2.81129577552551,-0.368112701766484,0.421555772855055,14.6975004595786,10,0,0,0,0,0,0,90,0,0,0,0,0,20,80,0,0
"Calypte_costae",-3.03389530682652,-0.534305134600214,0.443164993416361,13.7734483513704,10,0,0,0,0,0,0,90,0,0,0,0,0,70,30,0,0
"Camaroptera_fasciolata",-1.51007873375674,0.358921845157449,-0.0243275870104465,14.4268547029421,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Campephaga_flava",-0.23727575102669,0.165044615710494,-0.159748122949807,15.7450000333015,80,0,0,0,0,0,10,0,10,0,0,0,80,20,0,0,0
"Campephilus_guatemalensis",2.22076675281297,-0.598361778869177,0.0578846573696288,14.4600803328377,80,0,0,0,0,0,20,0,0,0,0,0,0,30,40,30,0
"Campephilus_leucopogon",2.1019986368412,-0.556270157042065,0.161268485441382,14.2499240998064,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0
"Campephilus_melanoleucos",2.19305614260877,-0.507092166038132,0.0919190749322283,16.3293650747973,80,0,0,0,0,0,20,0,0,0,0,0,0,0,100,0,0
"Campephilus_robustus",2.14449424385191,-0.565833877039364,-0.0724238600839158,14.644578080622,100,0,0,0,0,0,0,0,0,0,0,0,0,30,40,30,0
"Campephilus_rubricollis",1.97052463840452,-0.442891456340851,0.0613940942581575,15.8545110406209,100,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0
"Campethera_abingoni",0.437913740281558,-0.318606150922595,0.185865905115732,15.898892327861,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Campethera_bennettii",0.424719265699149,-0.188694047118616,0.173243325457641,15.4579206003006,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0
"Camptostoma_imberbe",-2.01375878896194,0.0696792078546911,0.025858503279342,14.5110467503483,70,0,0,0,0,0,30,0,0,0,0,0,0,20,30,50,0
"Camptostoma_obsoletum",-1.9581631264348,0.103401776941798,0.0408824148020027,16.5881559463826,70,0,0,0,0,0,30,0,0,0,0,0,0,0,80,20,0
"Campylopterus_curvipennis",-1.98294767415777,-0.603251042267922,0.129979278511941,13.3416664981427,10,0,0,0,0,0,0,90,0,0,0,0,0,40,60,0,0
"Campylopterus_hemileucurus",-1.49443422877332,-0.55058128775389,0.111498985142695,13.5405170672531,10,0,0,0,0,0,0,90,0,0,0,0,0,90,10,0,0
"Campylopterus_largipennis",-1.7002175284187,-0.580140826993161,0.157526904767789,15.9354260667268,10,0,0,0,0,0,0,90,0,0,0,0,0,40,60,0,0
"Campylorhamphus_falcularius",0.521337841893791,-0.616849322929942,-0.17087451365369,14.0836030015517,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Campylorhamphus_trochilirostris",0.547523009145895,-0.759947222788875,-0.167698912450048,16.0629604255055,90,0,0,0,10,0,0,0,0,0,0,0,0,80,20,0,0
"Campylorhynchus_brunneicapillus",-0.117827273072023,0.0155310292110064,-0.0205177209036721,14.8232697979452,70,0,20,0,0,0,0,0,10,0,0,0,50,50,0,0,0
"Campylorhynchus_turdinus",-0.203282383333427,0.111760216848088,-0.155035762941501,15.5366649531586,80,0,0,0,0,0,20,0,0,0,0,0,0,0,50,50,0
"Campylorhynchus_zonatus",-0.347367928005383,0.103478767428207,0.0185950360287886,14.0043536929769,100,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,0
"Caprimulgus_affinis",-0.113226128842079,0.779386986329672,0.0124998464515991,15.9575999215886,100,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70
"Caprimulgus_asiaticus",-0.495946081980796,1.21860656120662,-0.18126293277187,15.4770142554564,100,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20
"Caprimulgus_carolinensis",0.564393649383298,0.896104069614657,-0.0139014699242232,15.1499539264689,90,10,0,0,0,0,0,0,0,0,0,10,20,20,10,0,40
"Caprimulgus_indicus",0.214427355369015,0.992931542304128,0.0637515395476799,16.0603253781463,100,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50
"Caprimulgus_longirostris",-0.218815377681358,0.784353370304668,-0.13610867570584,15.5716794648494,100,0,0,0,0,0,0,0,0,0,0,0,0,50,40,0,10
"Caprimulgus_maculicaudus",-0.664282668402774,0.708398655660496,-0.11556063453619,15.3185200673494,100,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,20
"Caprimulgus_mahrattensis",-0.184737134622465,1.19382793226258,-0.141201761456362,14.7956182768494,100,0,0,0,0,0,0,0,0,0,0,10,20,60,10,0,0
"Caprimulgus_manillensis",0.129093939058316,0.833902624169789,-0.0409005958747351,13.4900862817222,100,0,0,0,0,0,0,0,0,0,0,0,0,10,50,10,30
"Caprimulgus_nigrescens",-0.5667996312814,0.817963244800831,-0.0940740215820155,15.4627283009406,100,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,60
"Caprimulgus_parvulus",-0.414757311094538,0.647253047352906,-0.108014215919818,15.8577472889796,100,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0
"Caprimulgus_pectoralis",-0.084788393116172,0.93446494562321,-0.200611204734956,15.6522183139693,100,0,0,0,0,0,0,0,0,0,0,0,30,50,20,0,0
"Caprimulgus_rufigena",0.0563454657771562,0.639143474260628,-0.173485846378747,15.1979631333129,100,0,0,0,0,0,0,0,0,0,0,0,30,40,30,0,0
"Caprimulgus_rufus",0.439803015942591,0.674068420159413,0.0501222637598397,15.7822714227857,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0
"Caprimulgus_sericocaudatus",0.251152782213682,0.758661866435329,0.047424014783446,14.4335887314817,100,0,0,0,0,0,0,0,0,0,0,0,30,10,60,0,0
"Caprimulgus_vociferus",-0.173857357032498,0.944214626462244,-0.100540171161341,14.6170281410452,100,0,0,0,0,0,0,0,0,0,0,10,20,20,50,0,0
"Capsiempis_flaveola",-1.82902758732706,-0.0601254988217725,-0.0323108540763621,15.9035327068411,90,0,0,0,0,0,10,0,0,0,0,0,0,0,100,0,0
"Caracara_cheriway",3.80944764623082,0.106157833851628,-0.140984173966775,15.7119087835611,20,0,20,0,0,60,0,0,0,0,0,0,100,0,0,0,0
"Caracara_plancus",3.83492442724879,0.0381336623015782,-0.131241179987094,16.1969851042364,20,0,20,0,0,60,0,0,0,0,0,0,100,0,0,0,0
"Cardellina_rubrifrons",-1.49115424219187,0.0477775689999687,-0.310195729262733,13.5071806916134,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"Cardinalis_cardinalis",0.425487498139131,-0.535302685952531,-0.129142624130509,15.8848405761673,20,0,0,0,0,0,10,0,0,70,0,0,40,20,20,20,0
"Cardinalis_sinuatus",0.277002556992028,-0.401468125618079,-0.243987314589991,14.5829339452623,30,0,0,0,0,0,0,0,70,0,0,0,60,20,10,10,0
